star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,Name,Teff,logg,vsini,SimbadName,_RA,_DE
TIC 117159425,129.3451,26.2066,,,117159425.0,7.029916957318817e+17,,,2MASS J08372285+2612245,,,V* AA Cnc,tic_near,-160.53,2.0,-373.51,2.0,TIC tic7,2019AJ....158..138S,,,,,15.73,,Simbad,,14.152,0.014,TIC cdwrf,2019AJ....158..138S,13.844,0.11,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,9.783,0.021,TIC,2019AJ....158..138S,9.197,0.016,TIC,2019AJ....158..138S,8.942,0.017,TIC,2019AJ....158..138S,11.608,0.349,,,,,,,,,25.3331,0.1575,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,39.474,0.2454,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,M4.20,2015ApJ...802L..10T,1,3530.0,,Simbad 2020AJ....160..120J,2020AJ....160..120J,4.926188715233923,,calculated_from_M_and_R,Calculated Value,,,,,-0.121,,Simbad 2020AJ....160..120J,2020AJ....160..120J,-1.692176485302791,,Pecaut_and_Mamajek_2013,Calculated Value,0.3810789776360468,,calc_from_L_and_Teff,Calculated Value,0.4468389995341243,0.0100343344159959,Mann2019,Calculated Value,0,,,,,,6.483424,12.773818,7.029916957318817e+17,6.483424,12.773818,7.029916957318817e+17,0,0,,,,,,,0,,HD 143291,5229.35,4.53,0.76,HD 143291,239.63345,27.73999
TIC 141177289,179.7477,42.6611,,,141177289.0,,7.688992745578134e+17,,2MASS J11585947+4239395,,WDS J11590+4240AB,G 122-60,tic_near,-325.03,2.0,58.28,2.0,TIC tic7,2019AJ....158..138S,,,,,13.1,,Simbad 2003AJ....125..984M,2003AJ....125..984M,12.054,0.106,TIC cdwrf,2019AJ....158..138S,11.649,0.03,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,8.638,0.023,TIC,2019AJ....158..138S,8.047,0.026,TIC,2019AJ....158..138S,7.825,0.015,TIC,2019AJ....158..138S,9.92,0.084,,,,,,,,,,,,,37.1642,,TIC,2019AJ....158..138S,0,M2.0V,2013AJ....145..102L,1,3686.0,,Simbad 2014MNRAS.443.2561G,2014MNRAS.443.2561G,4.7141941890586185,,calculated_from_M_and_R,Calculated Value,,,,,,,,,-1.2763801644845367,,update_TIC,Calculated Value,0.5640945461363612,,calc_from_L_and_Teff,Calculated Value,0.6009389632830958,0.0150604622778496,Mann2019,Calculated Value,0,,,,,,,,,,,,1,0,AB,0.3,0.5,,,,0,,HD 25825,6020.33,4.43,6.93,HD 25825,61.5672,15.69812
TIC 56936482,140.4545,43.5078,,,56936482.0,8.177476556018651e+17,,,2MASS J09214911+4330284,,WDS J09218+4330AB,G 115-71,tic_near,-311.22,2.0,-106.73,2.0,TIC tic7,2019AJ....158..138S,,,,,15.71,0.05,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,13.92,0.07,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,13.58,0.09,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,9.431,0.02,TIC,2019AJ....158..138S,8.799,0.016,TIC,2019AJ....158..138S,8.49,0.014,TIC,2019AJ....158..138S,11.018,0.054,,,,,,,,,34.0316,0.1335,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,29.3845,0.1152,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,M4V,2014AJ....147...20N,1,3418.0,,Simbad 2020AJ....160..120J,2020AJ....160..120J,4.706593370749325,,calculated_from_M_and_R,Calculated Value,,,,,-0.225,,Simbad 2020AJ....160..120J,2020AJ....160..120J,-1.5593164171068938,,Pecaut_and_Mamajek_2013,Calculated Value,0.4736421234798136,,calc_from_L_and_Teff,Calculated Value,0.4163191445398916,0.0093756610536024,Mann2019,Calculated Value,0,,,,,,5.309967,13.093708,8.177476556018651e+17,5.309967,13.093708,8.177476556018651e+17,1,0,AB,0.7,,,,,0,,HD 9070,5657.18,4.33,4.33,HD 9070,22.46402,31.00734
TIC 252487584,157.1163,48.2389,,,252487584.0,,,,2MASS J10282780+4814199,,,G 146-35,tic_near,598.0,8.0,-153.0,8.0,TIC tic7,2019AJ....158..138S,,,,,14.97,0.02,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,13.27,0.01,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,12.85,0.1,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,9.055,0.021,TIC,2019AJ....158..138S,8.474,0.017,TIC,2019AJ....158..138S,8.229,0.021,TIC,2019AJ....158..138S,10.524,0.04,,,,,,,,,48.6,3.3,Simbad 1991NSC3..C......0G,1991NSC3..C......0G,20.5761316872428,1.3971447441954985,Simbad plx 1991NSC3..C......0G,1991NSC3..C......0G,0,M3.5,,1,3463.0,,Simbad 2020AJ....160..120J,2020AJ....160..120J,4.766551224939134,,calculated_from_M_and_R,Calculated Value,,,,,-0.381,,Simbad 2020AJ....160..120J,2020AJ....160..120J,-1.688774817165836,,Pecaut_and_Mamajek_2013,Calculated Value,0.3975211619351082,,calc_from_L_and_Teff,Calculated Value,0.3366697557861097,0.0075251854589749,Mann2019,Calculated Value,0,,,,,,9.733524,12.615822,8.344954510751089e+17,9.733524,12.615822,8.344954510751089e+17,0,0,,,,,,,0,,HD 138549,5573.04,4.44,1.01,HD 138549,233.47316,-31.01905
TIC 459178527,156.7485,55.1148,,,459178527.0,,,,2MASS J10265964+5506530,,WDS J10270+5507AB,G 196-24,tic_near,-404.8,2.0,-278.75,2.0,TIC tic7,2019AJ....158..138S,,,,,15.96,0.02,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,14.29,0.04,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,13.93,0.07,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,9.973,0.027,TIC,2019AJ....158..138S,9.431,0.033,TIC,2019AJ....158..138S,9.117,0.02,TIC,2019AJ....158..138S,11.519,0.04,,,,,,,,,40.0,2.5,Simbad 2014ApJ...784..156D,2014ApJ...784..156D,25.0,1.5625,Simbad plx 2014ApJ...784..156D,2014ApJ...784..156D,0,,,1,3189.6069484001146,,Pecaut_and_Mamajek_2013,Calculated Value,4.811039655202121,,calculated_from_M_and_R,Calculated Value,,,,,,,,,-1.9683272892733372,,Pecaut_and_Mamajek_2013,Calculated Value,0.3396367392650972,,calc_from_L_and_Teff,Calculated Value,0.2722709792484015,0.0060057048686248,Mann2019,Calculated Value,0,,,,,,7.84703,13.35556,8.522146307135233e+17,7.84703,13.35556,8.522146307135233e+17,1,0,AB,0.8,1.5,,,,0,,HD 207740_3,5745.87,4.7,10.52,HD 207740,327.65091,28.76718
TIC 138618786,176.8879,60.841,,,138618786.0,,8.589099650357659e+17,,2MASS J11473313+6050276,,,G 197-31,tic_near,-365.96,2.0,-225.92,2.0,TIC tic7,2019AJ....158..138S,,,,,16.28,0.06,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,14.5,0.05,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,14.22,0.12,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,10.08,0.022,TIC,2019AJ....158..138S,9.502,0.022,TIC,2019AJ....158..138S,9.197,0.016,TIC,2019AJ....158..138S,11.608,0.081,,,,,,,,,,,,,44.9573,,TIC,2019AJ....158..138S,0,M3.5Ve,2003AJ....126.3007R,1,3125.990741553381,,Pecaut_and_Mamajek_2013,Calculated Value,4.703295499497867,,calculated_from_M_and_R,Calculated Value,,,,,,,,,-1.676129393459491,,update_TIC,Calculated Value,0.4950084052222084,,calc_from_L_and_Teff,Calculated Value,0.4512872032494445,0.0101271098438305,Mann2019,Calculated Value,0,,,,,,,,,,,,0,0,,,,,,,0,,HD 17230,4578.29,4.48,1.26,HD 17230,41.57199,11.77524
TIC 423084600,116.107538,27.950965,,,423084600.0,,,,2MASS J07442580+2757033,1920-00194-1,,StKM 1-660,tic_near,-133.0,8.0,-102.0,8.0,TIC tic7,2019AJ....158..138S,,,,,11.89,0.02,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,10.69,0.05,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,10.21,0.02,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,8.491,0.034,TIC,2019AJ....158..138S,7.841,0.029,TIC,2019AJ....158..138S,7.75,0.021,TIC,2019AJ....158..138S,9.53,0.043,,,,,,,,,,,,,42.7046,,TIC,2019AJ....158..138S,0,K5,1986AJ.....91..144S,1,4458.5,,TIC,2019AJ....158..138S,4.628378478409859,,calculated_from_M_and_R,Calculated Value,,,,,-0.0229,0.0127,TIC,2019AJ....158..138S,-0.7944928110949103,,Pecaut_and_Mamajek_2013,Calculated Value,0.6714732211122704,,calc_from_L_and_Teff,Calculated Value,0.6988246984552717,0.0780067716181703,TIC_teff_mass_relation,Calculated Value,0,,,,,,2.956626,10.82515,8.753396924133636e+17,2.581161,11.022854,8.753396967070824e+17,0,0,,,,,,,0,,HD 139477,4720.51,4.5,3.04,HD 139477,233.83352,60.08699
TIC 165059181,105.16,33.5827,,,165059181.0,8.911064529331621e+17,,,2MASS J07003840+3334581,,,LSPM J0700+3334,tic_near,24.39,2.0,-161.15,2.0,TIC tic7,2019AJ....158..138S,,,,,15.0,,Simbad 2003AJ....125..984M,2003AJ....125..984M,13.894,0.071,TIC cdwrf,2019AJ....158..138S,13.543,0.11,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,9.625,0.022,TIC,2019AJ....158..138S,9.024,0.016,TIC,2019AJ....158..138S,8.761,0.019,TIC,2019AJ....158..138S,11.162,0.04,,,,,,,,,37.9602,0.378,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,26.343,0.2623,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,M4.01,2015ApJS..220...16T,1,3314.0,,Simbad 2015ApJS..220...16T,2015ApJS..220...16T,5.588743105620958,,calculated_from_M_and_R,Calculated Value,,,,,0.16,,Simbad 2015ApJS..220...16T,2015ApJS..220...16T,-2.58650666666,,Pecaut_and_Mamajek_2013,Calculated Value,0.1544167129158189,,calc_from_L_and_Teff,Calculated Value,0.3373370828476451,0.0075408864059893,Mann2019,Calculated Value,0,,,,,,2.47334,12.587302,8.911064529331621e+17,2.47334,12.587302,8.911064529331621e+17,0,0,,,,,,,0,,HD 38A,4648.74,4.28,0.69,HD 38A,1.42093,45.8121
TIC 400730021,127.0922,35.0165,,,400730021.0,,,41554.0,2MASS J08282213+3500591,2489-00672-1,WDS J08286+3502AB,MCC 253,tic_near,-1014.0,8.0,-329.0,8.0,TIC tic7,2019AJ....158..138S,,,,,12.265,0.226,TIC tycho2b3,2019AJ....158..138S,10.76,0.1,TIC cdwrf,2019AJ....158..138S,10.209,0.04,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,7.633,0.018,TIC,2019AJ....158..138S,7.047,0.031,TIC,2019AJ....158..138S,6.828,0.018,TIC,2019AJ....158..138S,8.924,0.032,,,,,,,,,51.13,6.64,TIC hip,2019AJ....158..138S,19.557989438685706,2.539899273868043,TIC plx hip,2019AJ....158..138S,0,M0V,1986AJ.....92..139S,1,3700.0,,Simbad 2014MNRAS.443.2561G,2014MNRAS.443.2561G,4.688087482563431,,calculated_from_M_and_R,Calculated Value,,,,,0.45,,Simbad 2014MNRAS.443.2561G,2014MNRAS.443.2561G,-1.28926601306167,0.1669955321644095,update McDonald2017,2017MNRAS.471..770M,0.5515897537368659,,calc_from_L_and_Teff,Calculated Value,0.5410684810175497,0.0128623043535032,Mann2019,Calculated Value,0,,,,,,,,,,,,1,0,AB,0.5,0.0400000000000009,,,,0,,HD 200746,5972.2,4.55,5.01,HD 200746,316.28301,7.94542
TIC 252974595,120.8314,52.8439,,,252974595.0,9.364212097626971e+17,,39402.0,2MASS J08031949+5250387,3796-02544-3,WDS J08033+5251AB,G 194-7,tic_near,373.42,2.0,-675.67,2.0,TIC tic7,2019AJ....158..138S,,,,,12.91,0.01,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,11.34,0.01,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,10.89,0.02,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,8.058,0.021,TIC,2019AJ....158..138S,7.483,0.034,TIC,2019AJ....158..138S,7.239,0.021,TIC,2019AJ....158..138S,9.372,0.013,,,,,,,,,32.07,4.26,TIC hip,2019AJ....158..138S,31.181789834736517,4.142015113688106,TIC plx hip,2019AJ....158..138S,0,M1.5V,2013AJ....145..102L,1,3781.0,,Simbad 2020AJ....160..120J,2020AJ....160..120J,4.294212676220673,,calculated_from_M_and_R,Calculated Value,,,,,-0.1921,0.0075,TIC,2019AJ....158..138S,-0.7913563738102145,,Pecaut_and_Mamajek_2013,Calculated Value,0.9370464144688953,,calc_from_L_and_Teff,Calculated Value,0.6304741072153086,0.0152108368009346,Mann2019,Calculated Value,0,,,,,,,,,,,,1,0,AB,0.3,0.3100000000000005,,,,0,,HD 10002,5278.27,4.4,0.85,HD 10002,24.28595,-29.39326
TIC 99956397,170.9929,64.7054,,,99956397.0,,,,2MASS J11235762+6442202,,,,tic_near,-160.59,2.0,-283.11,2.0,TIC tic7,2019AJ....158..138S,,,,,14.995,0.063,TIC apassdr9,2019AJ....158..138S,13.543,0.05,TIC cdwrf,2019AJ....158..138S,,,,,,,,,9.794,0.024,TIC,2019AJ....158..138S,9.303,0.027,TIC,2019AJ....158..138S,9.033,0.023,TIC,2019AJ....158..138S,11.184,0.076,,,,,,,,,,,,,49.6305,,TIC,2019AJ....158..138S,0,,,1,3808.3785826050894,,Pecaut_and_Mamajek_2013,Calculated Value,5.269911677958301,,calculated_from_M_and_R,Calculated Value,,,,,,,,,-1.844663962534938,,update_TIC,Calculated Value,0.2746884731346319,,calc_from_L_and_Teff,Calculated Value,0.5123006669883344,0.0116849618843353,Mann2019,Calculated Value,0,,,,,,8.030989,12.86153,1.0564127691280812e+18,5.096498,13.563326,1.0564127648320115e+18,0,0,,,,,,,0,,HD 136834,4919.51,4.43,0.79,HD 136834,230.67728,1.41863
TIC 141476700,104.3589,74.0907,,,141476700.0,,1.1148963080064841e+18,,2MASS J06572616+7405265,,,PM J06574+7405,tic_near,-108.97,2.0,-42.87,2.0,TIC tic7,2019AJ....158..138S,,,,,14.563,0.09,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,13.005,0.06,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,12.677,0.06,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,8.926,0.024,TIC,2019AJ....158..138S,8.354,0.02,TIC,2019AJ....158..138S,8.107,0.018,TIC,2019AJ....158..138S,10.407,0.04,,,,,,,,,,,,,31.0607,,TIC,2019AJ....158..138S,0,M4.0Ve,2013AJ....145..102L,1,3133.0,,Simbad 2021A&A...656A.162M,2021A&A...656A.162M,4.716172855935978,,calculated_from_M_and_R,Calculated Value,,,,,-0.01,,Simbad 2021A&A...656A.162M,2021A&A...656A.162M,-1.6426369693848573,,update_TIC,Calculated Value,0.5121690966520992,,calc_from_L_and_Teff,Calculated Value,0.4976591224478075,0.011222483209243,Mann2019,Calculated Value,0,,,,,,5.547848,17.232851,1.1148963080047151e+18,5.547848,17.232851,1.1148963080047151e+18,0,0,,,,,,,0,,HD 207874,5132.94,4.42,1.39,HD 207874,328.02722,1.90643
TIC 202276997,139.377,77.2447,,,202276997.0,,1.1315546951442865e+18,45593.0,2MASS J09173071+7714405,4541-00108-1,WDS J09175+7715AB,BD+77   361,tic_near,-1067.0,8.0,-1.0,8.0,TIC tic7,2019AJ....158..138S,,,,,10.903,,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,10.12,0.1,TIC cdwrf,2019AJ....158..138S,9.593,0.02,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,7.398,0.024,TIC,2019AJ....158..138S,6.755,0.021,TIC,2019AJ....158..138S,6.602,0.026,TIC,2019AJ....158..138S,8.559,0.034,,,,,,,,,36.74,3.39,TIC hip,2019AJ....158..138S,27.21829069134458,2.5114318302574343,TIC plx hip,2019AJ....158..138S,0,K5V,1986AJ.....92..139S,1,4113.0,,Simbad 2014MNRAS.443.2561G,2014MNRAS.443.2561G,3.962624867477078,,calculated_from_M_and_R,Calculated Value,,,,,,,,,-0.2923697023833705,0.1156683780179836,update McDonald2017,2017MNRAS.471..770M,1.406534452925508,,calc_from_L_and_Teff,Calculated Value,0.662,0.031,TIC,2019AJ....158..138S,0,,,,,,,,,,,,1,0,AB,0.5,0.1199999999999992,,,,0,,HD 209290,4865.52,4.14,-4.68,HD 209290,330.54281,1.40023
TIC 328815367,139.1258,84.1833,,,328815367.0,1.147659521129543e+18,,,2MASS J09163011+8410598,,,G 253-21,tic_near,-528.2,2.0,404.29,2.0,TIC tic7,2019AJ....158..138S,,,,,13.36,0.07,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,11.844,0.033,TIC cdwrf,2019AJ....158..138S,11.42,0.04,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,8.618,0.019,TIC,2019AJ....158..138S,8.079,0.053,TIC,2019AJ....158..138S,7.858,0.023,TIC,2019AJ....158..138S,9.871,0.04,,,,,,,,,38.5,9.2,Simbad 1995GCTP..C......0V,1995GCTP..C......0V,25.97402597402597,6.206780232754258,Simbad plx 1995GCTP..C......0V,1995GCTP..C......0V,0,M1.5V,2013AJ....145..102L,1,3551.0,,Simbad 2014MNRAS.443.2561G,2014MNRAS.443.2561G,4.569298976239319,,calculated_from_M_and_R,Calculated Value,,,,,,,,,-1.2982476179212143,,Pecaut_and_Mamajek_2013,Calculated Value,0.5926898519186603,,calc_from_L_and_Teff,Calculated Value,0.4752108320650746,0.0106457063743881,Mann2019,Calculated Value,0,,,,,,,,,,,,0,0,,,,,,,0,,HD 38B,4748.02,4.55,1.97,HD 38B,1.42084,45.81038
TIC 138469142,94.272,83.8931,,,138469142.0,1.1498971604358272e+18,,,2MASS J06170531+8353354,,,LSPM J0617+8353,tic_near,-56.0,8.0,-182.0,8.0,TIC tic7,2019AJ....158..138S,,,,,14.4,,Simbad 2003AJ....125..984M,2003AJ....125..984M,13.07,0.032,TIC cdwrf,2019AJ....158..138S,12.738,0.07,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,8.961,0.021,TIC,2019AJ....158..138S,8.365,0.02,TIC,2019AJ....158..138S,8.11,0.015,TIC,2019AJ....158..138S,10.451,0.04,,,,,,,,,47.2924,0.2071,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,21.145,0.0926,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,M3.5V,2013AJ....145..102L,1,3246.0,,Simbad 2014MNRAS.443.2561G,2014MNRAS.443.2561G,5.279148346799369,,calculated_from_M_and_R,Calculated Value,,,,,,,,,-2.2803990122215314,,Pecaut_and_Mamajek_2013,Calculated Value,0.2289581502402328,,calc_from_L_and_Teff,Calculated Value,0.3635740977142637,0.0081578891480001,Mann2019,Calculated Value,0,,,,,,2.721991,12.113543,1.1498971604358272e+18,2.721991,12.113543,1.1498971604358272e+18,0,0,,,,,,,0,,HD 202206,5684.19,4.42,3.14,HD 202206,318.7407,-20.78921
TIC 459902985,131.394406,84.693316,,,459902985.0,,,42982.0,2MASS J08453465+8441359,4635-00269-1,WDS J08456+8442AB,BD+85   127,tic_near,-80.0,8.0,-193.0,8.0,TIC tic7,2019AJ....158..138S,,,,,10.05,0.07,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,9.21,0.06,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,9.05,0.03,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,7.413,0.02,TIC,2019AJ....158..138S,6.972,0.021,TIC,2019AJ....158..138S,6.858,0.024,TIC,2019AJ....158..138S,8.256,0.03,,,,,,,,,22.86,1.48,TIC hip,2019AJ....158..138S,43.74453193350831,2.8321044296409577,TIC plx hip,2019AJ....158..138S,0,F8,,1,4871.0,125.0,McDonald2017,2017MNRAS.471..770M,4.397700387235706,0.1091892697273656,calculated_from_M_and_R,Calculated Value,4.339,,McDonald2017,2017MNRAS.471..770M,,,,,-0.3545870245030988,0.0874594669200214,update McDonald2017,2017MNRAS.471..770M,0.9335183805904188,0.1055038268488527,calc_from_L_and_Teff,Calculated Value,0.7941060537771857,0.0874204543150065,TIC_teff_mass_relation,Calculated Value,0,,,,,,3.512165,9.483481,1.150745330577624e+18,3.207194,9.607806,1.1507453348727156e+18,1,0,AB,0.5,0.0500000000000007,,,,0,,HD 165222,4990.56,4.11,-2.88,HD 165222,271.28158,-3.03132
TIC 255885414,235.9519,25.8772,,,255885414.0,1.2230515559795164e+18,,,2MASS J15434848+2552376,,,G 167-54,tic_near,-165.45,2.0,310.92,2.0,TIC tic7,2019AJ....158..138S,,,,,16.32,0.09,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,14.509,0.048,TIC cdwrf,2019AJ....158..138S,14.33,0.17,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,10.022,0.02,TIC,2019AJ....158..138S,9.491,0.015,TIC,2019AJ....158..138S,9.233,0.02,TIC,2019AJ....158..138S,11.639,0.04,,,,,,,,,44.6,1.7,Simbad 2014ApJ...784..156D,2014ApJ...784..156D,21.1,2.7,Simbad 2009ApJ...699..649S,2009ApJ...699..649S,0,M4.1V,2009ApJ...699..649S,1,3345.0,,Simbad 2020AJ....160..120J,2020AJ....160..120J,4.883327158916809,,calculated_from_M_and_R,Calculated Value,,,,,-0.727,,Simbad 2020AJ....160..120J,2020AJ....160..120J,-2.058190122796361,,Pecaut_and_Mamajek_2013,Calculated Value,0.2784616160513706,,calc_from_L_and_Teff,Calculated Value,0.2161674055100655,0.0046922228061715,Mann2019,Calculated Value,0,,,,,,5.550601,13.649828,1.223051551685693e+18,5.550601,13.649828,1.223051551685693e+18,0,0,,,,,,,0,,HD 111515,5431.99,4.57,-0.28,HD 111515,192.43679,1.18804
TIC 135222057,214.6711,18.2058,,,135222057.0,1.2336202679017713e+18,,,2MASS J14184107+1812205,,WDS J14189+1812A,LP  439-442,tic_near,-187.0,8.0,68.0,8.0,TIC tic7,2019AJ....158..138S,,,,,14.84,0.01,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,13.46,0.01,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,12.8,0.07,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,9.272,0.02,TIC,2019AJ....158..138S,8.609,0.02,TIC,2019AJ....158..138S,8.383,0.018,TIC,2019AJ....158..138S,10.765,0.084,,,,,,,,,24.1,3.7,Simbad 2014ApJ...784..156D,2014ApJ...784..156D,41.49377593360995,6.370413732545926,Simbad plx 2014ApJ...784..156D,2014ApJ...784..156D,1,M3V,2014AJ....147...20N,1,3974.307136405617,,Pecaut_and_Mamajek_2013,Calculated Value,5.337283672957201,,calculated_from_M_and_R,Calculated Value,,,,,0.22,,Simbad 2014AJ....147...20N,2014AJ....147...20N,-1.804616287692519,,Pecaut_and_Mamajek_2013,Calculated Value,0.2641323819606901,,calc_from_L_and_Teff,Calculated Value,0.5531709200918158,0.0134171763061621,Mann2019,Calculated Value,0,,,,,,3.676881,12.667755,1.2336202679027907e+18,3.28768,12.712786,1.2336202679017713e+18,1,0,A,0.4,0.5999999999999996,,,,0,,HD 173818,4872.18,4.45,-6.02,HD 173818,281.86354,-3.63983
TIC 135154865,211.0384,20.7421,,,135154865.0,,,,2MASS J14040922+2044314,,WDS J14042+2046BC,StKM 1-1119,tic_near,-115.0,8.0,-30.0,8.0,TIC tic7,2019AJ....158..138S,,,,,13.15,0.01,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,11.61,0.04,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,11.16,0.04,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,8.59,0.021,TIC,2019AJ....158..138S,7.913,0.02,TIC,2019AJ....158..138S,7.697,0.016,TIC,2019AJ....158..138S,9.775,0.013,,,,,,,,,,,,,43.1645,,TIC,2019AJ....158..138S,0,M1.0Ve,2013AJ....145..102L,1,3773.0,,Simbad 2014MNRAS.443.2561G,2014MNRAS.443.2561G,4.876319897212061,,calculated_from_M_and_R,Calculated Value,,,,,-0.2,,Simbad 2014MNRAS.443.2561G,2014MNRAS.443.2561G,-1.3535962737769305,,update_TIC,Calculated Value,0.4925846765306808,,calc_from_L_and_Teff,Calculated Value,0.6656011521046737,0.0158568135890208,Mann2019,Calculated Value,0,,,,,,2.291497,11.499171,1.2471681366466977e+18,2.249653,11.659523,1.247168140942467e+18,1,0,BC,0.4,0.7000000000000011,,,,0,,HD 147776,4783.01,4.53,0.64,HD 147776,246.08255,-13.64166
