star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,HD,Simbad,RAJ2000,DEJ2000,EWHa,u_vsini,vsini,S,u_S,RHK,u_RHK
TIC 388509383,357.06701371714,82.78604873228,357.06722258687,82.78605182423,388509383.0,2.2874671161925532e+18,2.2874671161948393e+18,,2MASS J23481491+8247100,4650-00074-1,WDS J23482+8247AB,HD 223384,tic_bright,149.7,2.0,-1.9,3.6,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,9.3,0.0,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,8.72,0.0,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,8.77,0.07,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,7.112,0.018,TIC,2019AJ....158..138S,6.871,0.027,TIC,2019AJ....158..138S,6.796,0.027,TIC,2019AJ....158..138S,7.757,0.006,8.727999,0.015977,gaia_dr3,2023A&A...674A...1G,8.532019,0.003219,7.686419,0.004015,,,,,,,,,0,K0,1993yCat.3135....0C,0,5733.0,,Simbad 2009A&A...504..829G,2009A&A...504..829G,,,,,,,,,0.2,,Simbad 2009A&A...504..829G,2009A&A...504..829G,,,,,,,,,,,,,0,,,,,1.0,8.592411,18.793785,2.287467116193496e+18,8.592411,18.793785,2.287467116193496e+18,1,0,AB,0.5,0.0699999999999985,,,,0,,19668,Simbad,03 09 42.27,-09 34 46.3,1.76,0,10.0,0.444,ok,-4.4,
TIC 384708922,257.285521,-81.32399,,,384708922.0,,,,2MASS J17090852-8119263,,,,tic_bright,,,,,,,,,,,8.69,,TIC tycho2,2019AJ....158..138S,,,,,,,,,,,,,10.093,,TIC,2019AJ....158..138S,13.357,0.253,TIC,2019AJ....158..138S,13.212,0.304,TIC,2019AJ....158..138S,7.761,0.201,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,4.818856,8.503738,5.7745366327273e+18,1.241344,17.837536,5.774536628431316e+18,0,0,,,,,,,0,,54359,Simbad,07 08 09.32,-09 58 07.2,1.28,0,10.0,0.751,ok,-4.34,c
TIC 90585844,301.761511,32.284199,,,90585844.0,,,,2MASS J20070276+3217031,,,,tic_bright,,,,,,,,,,,8.8,,TIC tycho2,2019AJ....158..138S,,,,,,,,,,,,,9.832,,TIC,2019AJ....158..138S,13.415,0.177,TIC,2019AJ....158..138S,13.005,0.091,TIC,2019AJ....158..138S,7.762,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,4.568094,8.772027,2.05505203910214e+18,2.33496,20.444046,2.0550520390807626e+18,0,0,,,,,,,0,,28805,Simbad,04 32 59.43,+15 49 08.4,2.69,0,14.09,0.288,ok,-4.61,
TIC 323857395,290.151806,6.643054,,,323857395.0,,,,2MASS J19203643+0638349,,,,tic_bright,,,,,,,,,,,8.61,,TIC tycho2,2019AJ....158..138S,,,,,,,,,,,,,7.399,0.081,TIC,2019AJ....158..138S,7.233,0.094,TIC,2019AJ....158..138S,7.254,0.033,TIC,2019AJ....158..138S,7.767,0.084,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,2.260787,8.021214,4.294093459140709e+18,1.795526,10.591211,4.294093463467312e+18,0,0,,,,,,,0,,,Simbad,15 24 45.79,-17 07 38.9,0.64,0,18.85,0.729,e,,e
TIC 958073811,199.48036925412,-68.49591747407,,,958073811.0,5.845211384748418e+18,,,,,,,tic_bright,,,,,,,,,,,,,,,7.846,0.046,TIC gaia2,2019AJ....158..138S,,,,,,,,,,,,,,,,,,,,,7.782,0.009,7.82544,,,,6.71337,,6.59154,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.806663,7.022144,5.845211384770372e+18,0.806663,7.022144,5.845211384770372e+18,0,0,,,,,,,0,,185181,Simbad,19 38 51.51,-25 52 18.9,1.6,0,10.0,,,,c
TIC 154728907,259.932158,-31.691818,,,154728907.0,,,,2MASS J17194371-3141305,,,,tic_bright,,,,,,,,,,,9.86,,TIC tycho2,2019AJ....158..138S,,,,,,,,,,,,,7.164,9.998,TIC,2019AJ....158..138S,7.012,0.206,TIC,2019AJ....158..138S,7.157,0.146,TIC,2019AJ....158..138S,7.789,9.998,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,4.360012,8.390044,5.979643032171299e+18,0.559855,17.394047,5.979643036532398e+18,0,0,,,,,,,0,,,Simbad,02 36 31.01,+17 43 05.4,0.65,1,23.69,0.948,e,-3.83,e
TIC 293521985,142.831,-13.4887,,,293521985.0,5.690031948585515e+18,,46706.0,2MASS J09311936-1329192,5472-00348-1,WDS J09313-1329AB,Ross  440,tic_near,723.0,8.0,54.0,8.0,TIC tic7,2019AJ....158..138S,12.734,0.007,Simbad 1992AJ....104..340L,1992AJ....104..340L,11.568,0.0013,Simbad 2009AJ....137.4186L,2009AJ....137.4186L,10.067,0.0025,Simbad 2009AJ....137.4186L,2009AJ....137.4186L,9.0,0.003,Simbad 2009AJ....137.4186L,2009AJ....137.4186L,7.682,0.0034,Simbad 2009AJ....137.4186L,2009AJ....137.4186L,6.361,0.02,TIC,2019AJ....158..138S,5.755,0.029,TIC,2019AJ....158..138S,5.511,0.02,TIC,2019AJ....158..138S,7.802,0.022,,,,,,,,,94.95,4.31,TIC hip,2019AJ....158..138S,10.5318588730911,0.4780654212008703,TIC plx hip,2019AJ....158..138S,0,M3V,1991ApJS...77..417K,1,3479.0,,Simbad 2014MNRAS.443.2561G,2014MNRAS.443.2561G,4.452071630789024,,calculated_from_M_and_R,Calculated Value,,,,,-0.01,,Simbad 2014MNRAS.443.2561G,2014MNRAS.443.2561G,-1.1636399305201903,0.0631892469541754,update McDonald2017,2017MNRAS.471..770M,0.7209810036065879,,calc_from_L_and_Teff,Calculated Value,0.5368483809217346,0.0126718518775264,Mann2019,Calculated Value,0,,,,,,,,,,,,1,0,AB,0.4,0.1999999999999993,,,,0,,3765,Simbad,00 41 17.32,+34 25 16.8,-0.23,1,25.11,0.705,ok,-4.37,c
TIC 259476486,70.65864,-52.163937,,,259476486.0,,,,2MASS J04423807-5209501,8082-00075-1,WDS J04426-5210AB,HD  30186,tic_bright,7.9,1.5,5.4,1.3,TIC tic7,2019AJ....158..138S,,,,,9.67,0.03,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.68,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.977,0.018,TIC,2019AJ....158..138S,6.56,0.033,TIC,2019AJ....158..138S,6.41,0.023,TIC,2019AJ....158..138S,7.803,0.029,,,,,,,,,,,,,,,,,0,G8III,1978MSS...C02....0H,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.143168,9.015018,4.778035908597253e+18,0.143168,9.015018,4.778035908597253e+18,1,0,AB,0.5,-0.2699999999999996,,,,0,,,Simbad,08 38 30.54,+31 54 57.3,1.04,0,14.67,0.822,ok,-4.43,c
TIC 1001113022,206.88435898896,49.31320798716,206.88432674381,49.31320180722,1001113022.0,1.510374147841193e+18,1.51037414784422e+18,67301.0,2MASS J13473244+4918477,3467-1257-1,,* eta UMa,tic_bright,-121.17,0.1500000059604644,-14.91,0.1700000017881393,Simbad 2007A&A...474..653V,2007A&A...474..653V,0.9900000095367432,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.6699999570846558,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.8600000143051147,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,1.9800000190734863,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.1600000858306885,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.240000009536743,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,2.407999992370605,0.1940000057220459,Simbad 2003yCat.2246....0C,2003yCat.2246....0C,2.3499999046325684,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,7.813,0.6,1.881019,0.005632,gaia_dr3,2023A&A...674A...1G,2.471938,0.049228,2.306414,0.041056,,,,,,,,,0,B3V,1973ARA&A..11...29M,0,17870.0,,Simbad 2009A&A...501..297Z,2009A&A...501..297Z,4.398932888173931,,calculated_from_M_and_R,Calculated Value,,,,,,,,,2.7388106727510624,0.4342944819032517,McDonald2017,2017MNRAS.471..770M,2.442355487291547,,calc_from_L_and_Teff,Calculated Value,5.451085742459493,0.6218841647633275,TIC_teff_mass_relation,Calculated Value,1,,,,,1.0,,,,,,,1,0,,,,,,,0,,77407,Simbad,09 03 27.09,+37 50 28.0,2.52,1:,24.24,0.331,ok,-4.41,
TIC 1525321,156.578533,-17.748261,,,1525321.0,,,,2MASS J10261885-1744537,6065-00378-1,,HD  90462,tic_near,-120.0,8.0,-12.0,8.0,TIC tic7,2019AJ....158..138S,,,,,9.578,0.01,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,9.263,0.01,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,9.113,0.04,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,7.079,0.026,TIC,2019AJ....158..138S,6.717,0.021,TIC,2019AJ....158..138S,6.612,0.026,TIC,2019AJ....158..138S,7.828,0.034,,,,,,,,,,,,,36.7461,,TIC,2019AJ....158..138S,0,K0V,1988MSS...C04....0H,1,5231.0,,TIC,2019AJ....158..138S,4.8862155396282585,,calculated_from_M_and_R,Calculated Value,,,,,,,,,-0.6685818492242938,,Pecaut_and_Mamajek_2013,Calculated Value,0.5638872568386599,,calc_from_L_and_Teff,Calculated Value,0.8923443386628453,0.1046785090330769,TIC_teff_mass_relation,Calculated Value,0,,,,,,2.003763,8.919897,3.748158830405407e+18,2.003763,8.919897,3.748158830405407e+18,0,0,,,,,,,0,,,Simbad,08 24 13.22,+44 56 45.3,1.33,1:,27.37,0.871,ok,-4.39,c
TIC 254526194,235.79850977066,-44.72070822074,,,254526194.0,5.988906181427994e+18,,76990.0,2MASS J15431186-4443124,7849-01177-2,WDS J15432-4443AB,HD 140011,tic_bright,-155.63,2.1,-139.16,1.76,Simbad 2007A&A...474..653V,2007A&A...474..653V,,,,,10.17,0.07,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,9.45,0.07,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,9.21,0.06,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,6.945,0.021,TIC,2019AJ....158..138S,6.487,0.031,TIC,2019AJ....158..138S,6.359,0.021,TIC,2019AJ....158..138S,7.836,0.006,8.44784,,,,8.96343,,7.75747,,27.88,1.95,Simbad 2007A&A...474..653V,2007A&A...474..653V,35.86800573888092,2.5087019795845693,Simbad plx 2007A&A...474..653V,2007A&A...474..653V,0,K2.5Vk:,2006AJ....132..161G,1,4774.0,,gcs_reanalysis,2011A&A...530A.138C,4.346923287939206,,calculated_from_M_and_R,Calculated Value,,,,,-0.26,,gcs_reanalysis,2011A&A...530A.138C,-0.3301462727603069,,calc_from_gaia,Calculated Value,0.9995733739380478,,calc_from_L_and_Teff,Calculated Value,0.81,0.0299999999999999,gcs_reanalysis,2011A&A...530A.138C,0,7.4,4.654999999999999,gcs_reanalysis,2011A&A...530A.138C,,0.247301,9.153395,5.98890618144596e+18,0.247301,9.153395,5.98890618144596e+18,1,0,AB,0.4,0.6999999999999993,,,,0,,,Simbad,17 10 11.97,+41 39 14.2,0.98,0,10.0,1.031,ok,-4.42,c
TIC 471011153,90.081558,-31.028713,,,471011153.0,,,28442.0,2MASS J06001940-3101494,,,HD  40887,tic_near,-378.63,35.99,1015.19,34.64,TIC tic7,2019AJ....158..138S,9.993,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,9.013,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.873,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.163,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.526,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,5.659,0.02,Simbad 2003yCat.2246....0C,2003yCat.2246....0C,5.07,0.027,Simbad 2003yCat.2246....0C,2003yCat.2246....0C,4.902,0.018,Simbad 2003yCat.2246....0C,2003yCat.2246....0C,7.85,,,,,,,,,,61.0,21.39,Simbad 2007A&A...474..653V,2007A&A...474..653V,16.39,5.75,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,0,K5V+K5V,1964RGOB...85..207E,1,4423.865558482425,,Pecaut_and_Mamajek_2013,Calculated Value,4.358956693674161,,calculated_from_M_and_R,Calculated Value,,,,,,,,,-0.5425931418923241,,Pecaut_and_Mamajek_2013,Calculated Value,0.911490682140437,,calc_from_L_and_Teff,Calculated Value,0.6924581531507225,0.0776335479575633,TIC_teff_mass_relation,Calculated Value,0,,,,,,,,,,,,0,0,,,,,,,0,,,Simbad,12 29 55.03,+36 26 42.1,0.68,1,20.33,0.519,e,-4.85,"e,c"
TIC 286377696,260.627094,25.77706,,,286377696.0,,,,2MASS J17223050+2546374,,,,tic_bright,,,,,,,,,,,,,,,,,,,,,,,,,,,7.355,9.998,TIC,2019AJ....158..138S,17.589,,TIC,2019AJ....158..138S,16.086,0.286,TIC,2019AJ....158..138S,7.855,0.75,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,,,,,,,0,,,Simbad,12 58 35.01,+38 16 48.6,0.55,0,14.21,0.816,ok,-4.21,c
TIC 620249312,28.66048011219,20.80756619006,,,620249312.0,9.705434235600102e+16,,,,,,,tic_bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.859,0.6,8.28852,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,,,,,,,0,,,Simbad,12 27 29.45,+37 26 33.3,0.64,1,23.9,0.673,e,-5.4,"e,c"
TIC 48769732,299.33183,-12.567985,299.3314167165001,-12.570278242707582,48769732.0,,4.1889976065672806e+18,98204.0,2MASS J19571964-1234044,5746-00230-1,WDS J19573-1234A,HD 188807,tic_bright,-93.77,0.09,-514.911,0.068,TIC tic7,2019AJ....158..138S,11.851,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,10.612,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,9.285,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,8.473,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.774,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.817,0.018,TIC,2019AJ....158..138S,6.197,0.024,TIC,2019AJ....158..138S,6.015,0.016,TIC,2019AJ....158..138S,7.861,0.017,8.729496955871582,0.0027672924862413,gaia_dr3,2023A&A...674A...1G,9.504206657409668,0.0028731848406763,7.87294340133667,0.0037953987320496,55.8238,0.0247,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,17.9135,0.0079,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,K7V,2006AJ....132..161G,1,4054.0,3.0,gspspec,2023A&A...674A...1G,4.562815672266181,0.0555156769985897,calculated_from_M_and_R,Calculated Value,4.989999771118164,0.0300002098083496,gspspec,2023A&A...674A...1G,-0.3199999928474426,0.0050000101327895,gspspec [M/H],2023A&A...674A...1G,-0.93632007992836,0.0188702822257336,gaia_dr3_flame,2023A&A...674A...1G,0.6898030593291147,0.0150208546210538,calc_from_L_and_Teff,Calculated Value,0.6341591707593124,0.0762144756853229,TIC_teff_mass_relation,Calculated Value,0,,,,,,,,,,,,1,1,A,62.7,5.970000000000001,4.1889968850112686e+18,62.6954,4.8007,0,,209028,Simbad,21 58 24.51,+75 35 20.6,0.55,0,10.0,2.27,ok,-4.59,c
TIC 139023644,306.68598226313,-43.56639219754,,,139023644.0,6.679053545511522e+18,6.679053481089436e+18,100836.0,2MASS J20264445-4333572,7961-01417-1,WDS J20267-4334AB,HD 194327,tic_bright,120.42,2.35,-123.71,1.18,Simbad 2007A&A...474..653V,2007A&A...474..653V,,,,,9.51,0.02,Simbad 2002A&A...384..180F,2002A&A...384..180F,8.63,0.02,Simbad 2002A&A...384..180F,2002A&A...384..180F,,,,,,,,,7.117,0.023,TIC,2019AJ....158..138S,6.718,0.029,TIC,2019AJ....158..138S,6.587,0.031,TIC,2019AJ....158..138S,7.865,0.007,8.3947,,,,8.81615,,7.7899,,21.96,1.46,Simbad 2007A&A...474..653V,2007A&A...474..653V,45.53734061930784,3.02752811039114,Simbad plx 2007A&A...474..653V,2007A&A...474..653V,0,K0V,1978MSS...C02....0H,1,5122.0,,TIC,2019AJ....158..138S,4.283442110055027,,calculated_from_M_and_R,Calculated Value,,,,,-0.16,,gcs_reanalysis,2011A&A...530A.138C,-0.13910762352436,,gcs_Fbol,Calculated Value,1.0819811254534315,,calc_from_L_and_Teff,Calculated Value,0.82,0.0149999999999999,gcs_reanalysis,2011A&A...530A.138C,0,11.5,2.6050000000000004,gcs_reanalysis,2011A&A...530A.138C,,8.785673,13.940215,6.679053481088342e+18,8.785673,13.940215,6.679053481088342e+18,1,0,AB,0.3,0.2299999999999986,,,,0,,,Simbad,21 32 11.94,+00 13 18.0,-0.37,1,21.98,1.253,ok,-4.06,c
TIC 504914683,321.66692874348,-22.41102158324,,,504914683.0,6.828125061422932e+18,,,,,,,tic_bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.871,0.6,8.30087,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.862495,3.530039,6.828125061423674e+18,0.862495,3.530039,6.828125061423674e+18,0,0,,,,,,,0,,28783,Simbad,04 32 50.10,+16 00 21.0,1.57,0,10.0,0.293,ok,-4.8,c
TIC 71105677,92.069007,64.067184,,,71105677.0,,,,2MASS J06081656+6404018,,,,tic_bright,,,,,,,,,,,10.46,,TIC tycho2,2019AJ....158..138S,,,,,,,,,,,,,9.647,,TIC,2019AJ....158..138S,13.526,0.329,TIC,2019AJ....158..138S,13.591,0.334,TIC,2019AJ....158..138S,7.871,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,4.04904,9.737088,1.0081455143400374e+18,4.04904,9.737088,1.0081455143400374e+18,0,0,,,,,,,0,,28462,Simbad,04 29 57.71,+16 40 22.3,1.76,0,10.0,0.738,ok,-4.29,c
TIC 426439059,281.06231181603,-17.54269136617,281.0623214017,-17.5426911425,426439059.0,,,,2MASS J18441496-1732336,,,IRAS 18413-1735,tic_bright,-0.806,0.105,-2.187,0.08,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,,,,,,,,,17.854,0.494,TIC ucac4,2019AJ....158..138S,16.52,0.16,Simbad 2009yCat.1315....0Z,2009yCat.1315....0Z,10.08,0.03,Simbad 2005yCat.2263....0D,2005yCat.2263....0D,5.534,0.019,TIC,2019AJ....158..138S,4.778,0.258,TIC,2019AJ....158..138S,4.259,0.278,TIC,2019AJ....158..138S,7.873,0.03,,,,,,,,,-0.0082,0.0884,GaiaDR3,2023A&A...674A...1G,,,,,0,M,2011CBET.2865....1N,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1.0,9.270295,19.130526,4.098783944559933e+18,4.172684,21.281559,4.098783948849865e+18,0,0,,,,,,,0,,28878,Simbad,04 33 37.95,+16 45 45.0,2.13,0,14.46,0.393,ok,-4.63,c
TIC 439901899,44.903988,-0.627271,,,439901899.0,,,,2MASS J02593695-0037381,,,,tic_bright,,,,,,,,,,,9.071,0.083,TIC apassdr9,2019AJ....158..138S,8.673,0.144,TIC apassdr9,2019AJ....158..138S,,,,,,,,,16.556,0.291,TIC,2019AJ....158..138S,16.158,0.316,TIC,2019AJ....158..138S,14.99,,TIC,2019AJ....158..138S,7.878,0.663,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,,,,,,,0,,285733,Simbad,04 29 31.59,+17 53 35.5,2.32,0,10.35,0.387,ok,-4.52,c
TIC 260357221,312.145109,-13.542396,,,260357221.0,,,,2MASS J20483482-1332326,5769-01691-1,WDS J20486-1333AB,HD 198128,tic_bright,15.5,1.3,-23.5,1.3,TIC tic7,2019AJ....158..138S,,,,,9.16,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.76,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,7.888,0.026,TIC,2019AJ....158..138S,7.786,0.069,TIC,2019AJ....158..138S,7.661,0.017,TIC,2019AJ....158..138S,7.88,0.019,,,,,,,,,,,,,,,,,0,F3IV,1988MSS...C04....0H,1,6678.640323722466,,Pecaut_and_Mamajek_2013,Calculated Value,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.470671,9.231231,6.887818990804567e+18,0.470671,9.231231,6.887818990804567e+18,1,0,AB,0.3,0.0,,,,0,,27990,Simbad,04 25 47.54,+18 01 02.3,1.53,0,10.0,0.698,ok,-4.33,c
TIC 321573830,266.507888,-26.972851,,,321573830.0,,,,2MASS J17460189-2658222,,,,tic_bright,,,,,,,,,,,8.02,,TIC tycho2,2019AJ....158..138S,,,,,,,,,,,,,7.53,9.998,TIC,2019AJ....158..138S,8.207,,TIC,2019AJ....158..138S,6.579,0.283,TIC,2019AJ....158..138S,7.882,9.999,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,4.617431,7.176475,4.060812791489843e+18,0.883186,16.553989,4.060812795826133e+18,0,0,,,,,,,0,,,Simbad,07 23 43.59,+20 24 58.8,-0.59,0,10.0,1.521,ok,-4.25,c
TIC 270481039,0.208434,-32.735979,,,270481039.0,,,,2MASS J00005002-3244095,6992-00417-1,WDS J00008-3244AB,HD 224811,tic_bright,-11.6,1.2,-12.4,1.2,TIC tic7,2019AJ....158..138S,,,,,10.26,0.03,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.99,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.898,0.024,TIC,2019AJ....158..138S,6.314,0.031,TIC,2019AJ....158..138S,6.14,0.021,TIC,2019AJ....158..138S,7.901,0.033,,,,,,,,,,,,,,,,,0,K2III,1982MSS...C03....0H,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.229289,9.286261,2.3135380143562834e+18,0.229289,9.286261,2.3135380143562834e+18,1,0,AB,0.4,0.0200000000000013,,,,0,,102696,Simbad,11 49 28.06,+00 36 32.9,1.68,0,10.0,0.476,ok,-4.47,c
TIC 247985093,352.9689,19.9372,352.9716753030632,19.937313746866927,247985093.0,,2.824770686019004e+18,116132.0,2MASS J23315244+1956138,1723-00023-1,WDS J23317+1956B,BD+19  5116B,tic_near,584.06,2.0,21.64,2.0,TIC tic7,2019AJ....158..138S,,,,,14.8,,Simbad 2005AJ....129.1483L,2005AJ....129.1483L,10.183,0.052,TIC cdwrf,2019AJ....158..138S,12.165,0.04,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,7.101,0.081,TIC,2019AJ....158..138S,6.555,0.049,TIC,2019AJ....158..138S,6.262,0.042,TIC,2019AJ....158..138S,7.904,0.04,10.828941345214844,0.0028498951791937,gaia_dr3,2023A&A...674A...1G,12.704212188720703,0.0079444861326948,9.530133247375488,0.0040483911746896,159.9085,0.0513,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,6.2535,0.002,Simbad 2020yCat.1350....0G,2020yCat.1350....0G,0,M4.0Ve,2015AJ....149..106D,1,3268.0,,Simbad 2020ApJ...892...31B,2020ApJ...892...31B,4.500829535112028,,calculated_from_M_and_R,Calculated Value,,,,,0.03,,Simbad 2020ApJ...892...31B,2020ApJ...892...31B,-1.647589012268409,0.0362353859065358,update McDonald2017,2017MNRAS.471..770M,0.4680519328057512,,calc_from_L_and_Teff,Calculated Value,0.2531337155160046,0.0055537383371384,Mann2019,Calculated Value,0,,,,,,5.376413,9.043998,2.824770686019004e+18,5.376413,9.043998,2.824770686019004e+18,1,1,B,5.3,-1.8800000000000008,,,,0,,112196,Simbad,12 54 40.02,+22 06 28.7,3.08,0,17.47,0.267,ok,-4.52,
TIC 88456034,46.485899,-25.147928,,,88456034.0,,,,2MASS J03055661-2508525,6441-00599-1,WDS J03059-2509AB,HD  19351,tic_bright,-0.7,1.6,-0.3,1.6,TIC tic7,2019AJ....158..138S,,,,,10.37,0.04,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,9.05,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.832,0.018,TIC,2019AJ....158..138S,6.159,0.02,TIC,2019AJ....158..138S,6.005,0.018,TIC,2019AJ....158..138S,7.904,0.028,,,,,,,,,,,,,,,,,0,K1/2III,1988MSS...C04....0H,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1.0,0.05934,9.119157,5.074539048892676e+18,0.05934,9.119157,5.074539048892676e+18,1,0,AB,0.3,0.4000000000000003,,,,0,,111813,Simbad,12 51 38.42,+25 30 31.5,2.27,1,13.37,0.558,ok,-4.41,
TIC 952261043,183.95082775005,-17.54183445924,,,952261043.0,3.5207745343815885e+18,,,,,,,tic_bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.905,0.6,8.33545,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,,,,,,,0,,,Simbad,19 24 42.09,+08 32 59.8,0.66,0,15.16,,,,
